trip_uuid,source_center,destination_center,route_type,trip_creation_time,od_start_time,od_end_time,actual_time,osrm_time,osrm_distance,actual_distance_to_destination,data,source_hub,source_degree_centrality,source_betweenness_centrality,source_in_degree,source_out_degree,destination_hub,destination_degree_centrality,destination_betweenness_centrality,destination_in_degree,destination_out_degree,corridor_trip_count,corridor_delay_ratio,trip_hour,trip_dayofweek,trip_month,distance_per_hour,network_risk_score
trip-153852148377777486,IND410505AAB,IND411033AAA,0,2018-10-02 23:04:43.778062,2018-10-03 03:06:44.353142,2018-10-03 04:07:38.388749,46.0,25.0,23.8714,16.522098507176015,test,IND410505AAB,0.001258653241032,0.0003935768261964,1.0,1.0,IND411033AAA,0.0258023914411579,0.0357546333340625,22.0,19.0,,,23,1,10,0.954856,
trip-153852148377777486,IND411033AAA,IND410503AAA,0,2018-10-02 23:04:43.778062,2018-10-02 23:04:43.778062,2018-10-03 01:49:26.365788,126.0,47.0,58.2686,46.19817247577437,test,IND411033AAA,0.0258023914411579,0.0357546333340625,22.0,19.0,,,,,,,,23,1,10,1.2397574468085106,
trip-153852157008371848,IND122001AAJ,IND507123AAA,1,2018-10-02 23:06:10.084596,2018-10-03 02:00:57.470277,2018-10-03 02:56:06.665105,42.0,57.0,38.1796,34.42447844799179,test,IND122001AAJ,0.001258653241032,0.003992443324937,1.0,1.0,IND507123AAA,0.001258653241032,0.0035988664987405,1.0,1.0,9.0,0.7758620689655172,23,1,10,0.6698175438596491,0.005889809345956681
trip-153852157008371848,IND506002AAA,IND506132AAA,1,2018-10-02 23:06:10.084596,2018-10-02 23:06:10.084596,2018-10-03 00:49:09.886917,39.0,34.0,32.388400000000004,30.48891805661645,test,IND506002AAA,0.0037759597230962,0.0071064231738035,3.0,3.0,IND506132AAA,0.001258653241032,0.0011771704871966,1.0,1.0,13.0,1.2432432432432432,23,1,10,0.9526000000000001,0.010298521848810936
trip-153852157008371848,IND506132AAA,IND122001AAJ,1,2018-10-02 23:06:10.084596,2018-10-03 00:49:09.886917,2018-10-03 02:00:57.470277,66.0,49.0,57.840300000000006,38.104668201714446,test,IND506132AAA,0.001258653241032,0.0011771704871966,1.0,1.0,IND122001AAJ,0.001258653241032,0.003992443324937,1.0,1.0,12.0,1.8676470588235292,23,1,10,1.1804142857142859,0.009655014031484811
trip-153852157008371848,IND506314AAA,IND506002AAA,1,2018-10-02 23:06:10.084596,2018-10-03 05:21:36.285952,2018-10-03 16:26:41.944592,348.0,25.0,35.8507,31.89396749693416,test,IND506314AAA,0.001258653241032,0.003205289672544,1.0,1.0,IND506002AAA,0.0037759597230962,0.0071064231738035,3.0,3.0,9.0,3.8333333333333335,23,1,10,1.434028,0.03952823257766542
trip-153852157008371848,IND507123AAA,IND506314AAA,1,2018-10-02 23:06:10.084596,2018-10-03 02:56:06.665105,2018-10-03 05:21:36.285952,136.0,108.0,130.5519,78.75259943550354,test,IND507123AAA,0.001258653241032,0.0035988664987405,1.0,1.0,IND506314AAA,0.001258653241032,0.003205289672544,1.0,1.0,8.0,1.3440366972477065,23,1,10,1.2088138888888889,0.00914503558801082
trip-153852169622456303,IND562114AAA,IND560067AAC,0,2018-10-02 23:08:16.224820,2018-10-03 02:10:43.351850,2018-10-03 04:09:57.193460,87.0,11.0,11.3663,9.652749877607109,test,IND562114AAA,0.0018879798615481,0.0,1.0,2.0,IND560067AAC,0.001258653241032,0.0,1.0,1.0,7.0,3.3,23,1,10,1.0333,0.0
trip-153852189717216543,IND000000ACA,IND142401AAA,1,2018-10-02 23:11:37.172426,2018-10-02 23:11:37.172426,2018-10-03 02:08:32.411343,32.0,19.0,27.4971,27.33337324914732,test,IND000000ACA,0.013215859030837,0.0061595762186246,12.0,9.0,IND142401AAA,0.0018879798615481,0.0,2.0,1.0,6.0,2.1372549019607843,23,1,10,1.4472157894736841,0.013164584467256497
trip-153852201996286698,IND141003AAB,IND142026AAA,1,2018-10-02 23:13:39.963131,2018-10-03 02:33:09.452170,2018-10-03 03:50:25.247139,49.0,31.0,40.6556,36.58900476207195,test,IND141003AAB,0.001258653241032,0.0,0.0,2.0,IND142026AAA,0.0018879798615481,0.0,1.0,2.0,15.0,1.696969696969697,23,1,10,1.3114709677419354,0.0
trip-153852201996286698,IND141109AAA,IND000000ACA,1,2018-10-02 23:13:39.963131,2018-10-03 05:04:09.935563,2018-10-03 07:13:50.842351,80.0,57.0,59.8339,38.3615698548587,test,IND141109AAA,0.001258653241032,0.0,1.0,1.0,IND000000ACA,0.013215859030837,0.0061595762186246,12.0,9.0,11.0,1.375,23,1,10,1.049717543859649,0.008469417300608826
trip-153852201996286698,IND142026AAA,IND141109AAA,1,2018-10-02 23:13:39.963131,2018-10-03 03:50:25.247139,2018-10-03 05:04:09.935563,46.0,35.0,23.3735,20.47125383841412,test,IND142026AAA,0.0018879798615481,0.0,1.0,2.0,IND141109AAA,0.001258653241032,0.0,1.0,1.0,12.0,1.3943661971830985,23,1,10,0.6678142857142857,0.0
trip-153852206228896538,IND686028AAB,IND689101AAA,0,2018-10-02 23:14:22.289221,2018-10-02 23:14:22.289221,2018-10-03 01:06:17.269786,30.0,24.0,26.7393,23.39372842841629,test,IND686028AAB,0.0031466331025802,0.0023709068010075,3.0,2.0,IND689101AAA,0.0018879798615481,0.0011807304785894,1.0,2.0,10.0,1.3333333333333333,23,1,10,1.1141375,0.004735516372795866
trip-153852206228896538,IND688009AAA,IND686028AAB,0,2018-10-02 23:14:22.289221,2018-10-03 05:02:45.444880,2018-10-03 16:39:32.284199,167.0,44.0,44.1745,20.673636922114216,test,IND688009AAA,0.001258653241032,1.2594458438287154e-05,1.0,1.0,IND686028AAB,0.0031466331025802,0.0023709068010075,3.0,2.0,10.0,3.3043478260869565,23,1,10,1.0039659090909092,0.00787591720512521
trip-153852206228896538,IND689101AAA,IND689650AAA,0,2018-10-02 23:14:22.289221,2018-10-03 01:06:17.269786,2018-10-03 02:09:46.550315,20.0,15.0,15.7508,14.329537297477524,test,IND689101AAA,0.0018879798615481,0.0011807304785894,1.0,2.0,IND689650AAA,0.001258653241032,0.0,1.0,1.0,1.0,1.0714285714285714,23,1,10,1.0500533333333333,0.001265068369917214
trip-153852206228896538,IND690548AAA,IND688009AAA,0,2018-10-02 23:14:22.289221,2018-10-03 03:33:19.237908,2018-10-03 05:02:45.444880,38.0,30.0,27.4502,23.11842835651966,test,IND690548AAA,0.0018879798615481,0.0004093198992443,2.0,1.0,IND688009AAA,0.001258653241032,1.2594458438287154e-05,1.0,1.0,9.0,1.21875,23,1,10,0.9150066666666666,0.0005142081234256531
trip-153852210710949813,IND560300AAB,IND563130AAA,0,2018-10-02 23:15:07.109751,2018-10-02 23:15:07.109751,2018-10-03 01:40:01.817008,81.0,45.0,54.4997,36.01994244956415,test,IND560300AAB,0.0031466331025802,7.87153652392947e-06,2.0,3.0,IND563130AAA,0.0018879798615481,0.0,2.0,1.0,6.0,1.8695652173913044,23,1,10,1.2111044444444443,1.4716350892563794e-05
trip-153852210710949813,IND563116AAA,IND563131AAB,0,2018-10-02 23:15:07.109751,2018-10-03 03:53:48.037699,2018-10-03 05:23:12.282496,27.0,16.0,16.9608,15.328010422897142,test,IND563116AAA,0.0018879798615481,0.0,2.0,1.0,IND563131AAB,0.0037759597230962,0.0007808564231738,3.0,3.0,10.0,1.805555555555556,23,1,10,1.06005,0.0014098796529526947
trip-153852210710949813,IND563130AAA,IND563131AAB,0,2018-10-02 23:15:07.109751,2018-10-03 01:40:01.817008,2018-10-03 02:43:32.796320,39.0,39.0,33.738800000000005,23.933215753894224,test,IND563130AAA,0.0018879798615481,0.0,2.0,1.0,IND563131AAB,0.0037759597230962,0.0007808564231738,3.0,3.0,8.0,1.4090909090909092,23,1,10,0.865097435897436,0.0011002976871994454
trip-153852210710949813,IND563131AAB,IND560300AAB,0,2018-10-02 23:15:07.109751,2018-10-03 05:23:12.282496,2018-10-03 14:23:21.804141,473.0,76.0,76.58189999999999,57.76864322777328,test,IND563131AAB,0.0037759597230962,0.0007808564231738,3.0,3.0,IND560300AAB,0.0031466331025802,7.87153652392947e-06,2.0,3.0,2.0,1.878205128205128,23,1,10,1.0076565789473684,0.0014813928986630428
trip-153852210710949813,IND563131AAB,IND563116AAA,0,2018-10-02 23:15:07.109751,2018-10-03 02:43:32.796320,2018-10-03 03:53:48.037699,35.0,16.0,17.0467,15.40286356808378,test,IND563131AAB,0.0037759597230962,0.0007808564231738,3.0,3.0,IND563116AAA,0.0018879798615481,0.0,2.0,1.0,12.0,1.8888888888888888,23,1,10,1.06541875,0.001474951021550511
trip-153852211018041566,IND842001AAA,IND845412AAB,1,2018-10-02 23:15:10.180621,2018-10-02 23:15:10.180621,2018-10-03 01:40:46.654245,74.0,38.0,54.0409,42.415684112100266,test,IND842001AAA,0.0163624921334172,0.0399275818639798,11.0,15.0,IND845412AAB,0.001258653241032,0.0,1.0,1.0,11.0,2.3529411764705883,23,1,10,1.422128947368421,0.09394725144465836
trip-153852211018041566,IND845401AAA,IND845305AAA,1,2018-10-02 23:15:10.180621,2018-10-03 03:00:51.852917,2018-10-03 05:31:54.921334,87.0,35.0,48.3899,35.22884279877469,test,IND845401AAA,0.0018879798615481,0.0035988664987405,2.0,1.0,IND845305AAA,0.001258653241032,0.0032245610926167,1.0,1.0,15.0,2.5,23,1,10,1.3825685714285714,0.017058568978392998
trip-153852211018041566,IND845412AAB,IND845401AAA,1,2018-10-02 23:15:10.180621,2018-10-03 01:40:46.654245,2018-10-03 03:00:51.852917,63.0,48.0,68.3402,32.50483318786567,test,IND845412AAB,0.001258653241032,0.0,1.0,1.0,IND845401AAA,0.0018879798615481,0.0035988664987405,2.0,1.0,11.0,1.8888888888888888,23,1,10,1.4237541666666667,0.006797858942065389
trip-153852221681611173,IND689645AAA,IND691551AAA,0,2018-10-02 23:16:56.816339,2018-10-03 03:29:31.176358,2018-10-03 04:41:40.649429,62.0,26.0,27.9145,14.118464282677694,test,IND689645AAA,0.001258653241032,0.0,1.0,1.0,IND691551AAA,0.001258653241032,0.0,1.0,1.0,11.0,1.68,23,1,10,1.0736346153846155,0.0
trip-153852221681611173,IND691001AAB,IND691506AAA,0,2018-10-02 23:16:56.816339,2018-10-02 23:16:56.816339,2018-10-03 01:18:39.357256,32.0,24.0,22.3519,19.264527090386448,test,IND691001AAB,0.0037759597230962,0.0,2.0,4.0,IND691506AAA,0.001258653241032,0.0,1.0,1.0,15.0,1.48,23,1,10,0.9313291666666667,0.0
trip-153852221681611173,IND691305AAA,IND689645AAA,0,2018-10-02 23:16:56.816339,2018-10-03 02:02:55.899325,2018-10-03 03:29:31.176358,84.0,28.0,29.3346,21.00029853890201,test,IND691305AAA,0.001258653241032,0.0,1.0,1.0,IND689645AAA,0.001258653241032,0.0,1.0,1.0,11.0,2.2222222222222223,23,1,10,1.0476642857142857,0.0
trip-153852221681611173,IND691506AAA,IND691305AAA,0,2018-10-02 23:16:56.816339,2018-10-03 01:18:39.357256,2018-10-03 02:02:55.899325,30.0,18.0,17.2475,14.789231579581644,test,IND691506AAA,0.001258653241032,0.0,1.0,1.0,IND691305AAA,0.001258653241032,0.0,1.0,1.0,14.0,1.5,23,1,10,0.9581944444444443,0.0
trip-153852242345554582,IND000000ACB,IND712311AAA,1,2018-10-02 23:20:23.455816,2018-10-02 23:20:23.455816,2018-10-04 09:17:50.543486,1895.0,1016.0,1427.9875,1300.6599404688875,test,IND000000ACB,0.0560100692259282,0.2341654866435104,41.0,48.0,IND712311AAA,0.026431718061674,0.0920076046023501,21.0,21.0,34.0,2.093011811023622,23,1,10,1.4054995078740158,0.6826841324156716
trip-153852252156775227,IND121002AAB,IND000000ACB,0,2018-10-02 23:22:01.568007,2018-10-02 23:22:01.568007,2018-10-03 01:18:17.814443,87.0,65.0,77.9859,47.30520498663192,test,IND121002AAB,0.001258653241032,0.0,1.0,1.0,IND000000ACB,0.0560100692259282,0.2341654866435104,41.0,48.0,24.0,2.2977099236641223,23,1,10,1.1997830769230768,0.5380443624404323
trip-153852259176835582,IND383001AAA,IND383315AAC,1,2018-10-02 23:23:11.768612,2018-10-03 01:12:25.780841,2018-10-03 02:38:27.879076,59.0,43.0,49.5809,37.40518545617871,test,IND383001AAA,0.001258653241032,0.0007871536523929,1.0,1.0,IND383315AAC,0.001258653241032,0.0003935768261964,1.0,1.0,8.0,1.2682926829268293,23,1,10,1.1530441860465117,0.0014975118265035023
trip-153852259176835582,IND383315AAC,IND383255AAB,1,2018-10-02 23:23:11.768612,2018-10-03 02:38:27.879076,2018-10-03 04:40:59.037746,113.0,93.0,93.174,68.15900130565826,test,IND383315AAC,0.001258653241032,0.0003935768261964,1.0,1.0,IND383255AAB,0.001258653241032,0.0,1.0,1.0,8.0,1.1978021978021978,23,1,10,1.0018709677419355,0.00047142718742206155
trip-153852259176835582,IND384205AAA,IND383001AAA,1,2018-10-02 23:23:11.768612,2018-10-02 23:23:11.768612,2018-10-03 01:12:25.780841,96.0,59.0,81.1749,59.95443131174135,test,IND384205AAA,0.0062932662051604,0.0106738035264483,5.0,5.0,IND383001AAA,0.001258653241032,0.0007871536523929,1.0,1.0,8.0,1.5169491525423728,23,1,10,1.3758457627118643,0.017385689279767583
trip-153852260081528677,IND244601AAB,IND244901AAB,1,2018-10-02 23:23:20.815657,2018-10-03 08:02:09.696843,2018-10-03 14:36:58.780038,83.0,80.0,70.95660000000001,46.66524616635322,test,IND244601AAB,0.001258653241032,0.0,1.0,1.0,IND244901AAB,0.0094398993077407,0.0094521727023024,9.0,6.0,8.0,1.2024539877300613,23,1,10,0.8869575000000001,0.011365802758596751
trip-153852260081528677,IND246761AAA,IND244601AAB,1,2018-10-02 23:23:20.815657,2018-10-03 06:33:00.819337,2018-10-03 08:02:09.696843,59.0,48.0,46.8614,36.05216386711573,test,IND246761AAA,0.0018879798615481,0.0007871536523929,1.0,2.0,IND244601AAB,0.001258653241032,0.0,1.0,1.0,,,23,1,10,0.9762791666666667,
trip-153852278821500982,IND483225AAA,IND483501AAA,1,2018-10-02 23:26:28.215212,2018-10-03 01:45:10.340342,2018-10-03 02:57:11.799387,72.0,31.0,43.0336,41.86115339679672,test,IND483225AAA,0.001258653241032,0.0,1.0,1.0,IND483501AAA,0.0018879798615481,0.0003935768261964,2.0,1.0,2.0,2.1029411764705883,23,1,10,1.3881806451612904,0.0008276689139130177
trip-153852278821500982,IND483501AAA,IND483770AAA,1,2018-10-02 23:26:28.215212,2018-10-03 02:57:11.799387,2018-10-03 05:00:16.280243,107.0,48.0,53.8366,44.69722226542241,test,IND483501AAA,0.0018879798615481,0.0003935768261964,2.0,1.0,IND483770AAA,0.001258653241032,0.0,1.0,1.0,1.0,1.8478260869565215,23,1,10,1.1215958333333333,0.0007272615266672608
trip-153852278821500982,IND842003AAB,IND483225AAA,1,2018-10-02 23:26:28.215212,2018-10-02 23:26:28.215212,2018-10-03 01:45:10.340342,69.0,24.0,35.3603,34.045391086515174,test,IND842003AAB,0.0081812460667086,0.0098394206549118,5.0,8.0,IND483225AAA,0.001258653241032,0.0,1.0,1.0,2.0,2.6956521739130435,23,1,10,1.4733458333333334,0.026523655678457894
trip-153852285939999912,IND261001AAA,IND262701AAA,1,2018-10-02 23:27:39.400247,2018-10-03 08:07:35.809703,2018-10-03 10:19:45.969000,104.0,49.0,53.498,45.69605176186501,test,IND261001AAA,0.001258653241032,9.445843828715366e-06,1.0,1.0,IND262701AAA,0.001258653241032,6.297229219143577e-06,1.0,1.0,14.0,2.33,23,1,10,1.091795918367347,3.6681360201511335e-05
trip-153852285939999912,IND261201AAB,IND261001AAA,1,2018-10-02 23:27:39.400247,2018-10-03 06:14:54.978540,2018-10-03 08:07:35.809703,63.0,32.0,37.1617,34.273823197173186,test,IND261201AAB,0.000629326620516,0.0,0.0,1.0,IND261001AAA,0.001258653241032,9.445843828715366e-06,1.0,1.0,13.0,2.625,23,1,10,1.161303125,2.4795340050377836e-05
trip-153852285939999912,IND262701AAA,IND262802AAA,1,2018-10-02 23:27:39.400247,2018-10-03 10:19:45.969000,2018-10-03 11:48:35.320742,51.0,22.0,31.951400000000003,31.30285249902504,test,IND262701AAA,0.001258653241032,6.297229219143577e-06,1.0,1.0,IND262802AAA,0.001258653241032,3.1486146095717885e-06,1.0,1.0,14.0,2.125,23,1,10,1.4523363636363638,2.0072418136020153e-05
trip-153852285939999912,IND262802AAA,IND262723AAB,1,2018-10-02 23:27:39.400247,2018-10-03 11:48:35.320742,2018-10-03 15:27:45.056618,184.0,69.0,92.4517,62.31122506664073,test,IND262802AAA,0.001258653241032,3.1486146095717885e-06,1.0,1.0,IND262723AAB,0.000629326620516,0.0,1.0,0.0,15.0,2.536231884057971,23,1,10,1.3398797101449276,7.98561676340671e-06
trip-153852291212291763,IND110064AAA,IND000000ACB,0,2018-10-02 23:28:32.123147,2018-10-02 23:28:32.123147,2018-10-03 01:18:46.337156,63.0,52.0,56.637,46.0600659464889,test,IND110064AAA,0.0031466331025802,0.0007871536523929,2.0,3.0,IND000000ACB,0.0560100692259282,0.2341654866435104,41.0,48.0,26.0,4.398148148148148,23,1,10,1.089173076923077,1.033356519819945
trip-153852293506625684,IND000000ACB,IND110095AAB,0,2018-10-02 23:28:55.066512,2018-10-02 23:28:55.066512,2018-10-03 09:57:50.627024,453.0,76.0,71.866,63.37409437796657,test,IND000000ACB,0.0560100692259282,0.2341654866435104,41.0,48.0,IND110095AAB,0.001258653241032,0.0,1.0,1.0,26.0,1.9545454545454544,23,1,10,0.9456052631578947,0.4576870875304975
trip-153852293922151474,IND209304AAA,IND208012AAA,0,2018-10-02 23:28:59.221776,2018-10-02 23:28:59.221776,2018-10-03 02:49:35.821236,40.0,71.0,95.9732,17.063642343417868,test,IND209304AAA,0.0176211453744493,0.0245306321101068,15.0,13.0,IND208012AAA,0.001258653241032,0.0,1.0,1.0,13.0,1.6666666666666667,23,1,10,1.3517352112676058,0.040884386850178
trip-153852300460344177,IND140001AAA,IND140118AAA,1,2018-10-02 23:30:04.603660,2018-10-03 03:57:33.549358,2018-10-03 05:49:46.804420,59.0,33.0,39.1376,30.338798090411828,test,IND140001AAA,0.001258653241032,0.0003935768261964,1.0,1.0,IND140118AAA,0.001258653241032,0.0,1.0,1.0,12.0,1.7878787878787878,23,1,10,1.1859878787878788,0.0007036676589572
trip-153852300460344177,IND140118AAA,IND160002AAC,1,2018-10-02 23:30:04.603660,2018-10-03 05:49:46.804420,2018-10-03 08:57:00.871226,158.0,104.0,101.8995,92.274144379083,test,IND140118AAA,0.001258653241032,0.0,1.0,1.0,IND160002AAC,0.0365009439899307,0.0573637102616025,30.0,28.0,13.0,1.6857142857142855,23,1,10,0.9798028846153847,0.0966988258695585
trip-153852300460344177,IND140301AAA,IND140001AAA,1,2018-10-02 23:30:04.603660,2018-10-03 02:44:48.665493,2018-10-03 03:57:33.549358,36.0,24.0,26.313,24.897728250360583,test,IND140301AAA,0.0018879798615481,0.0007847803247977,1.0,2.0,IND140001AAA,0.001258653241032,0.0003935768261964,1.0,1.0,13.0,1.6666666666666667,23,1,10,1.0963749999999999,0.001963928584990167
trip-153852300460344177,IND160002AAC,IND140301AAA,1,2018-10-02 23:30:04.603660,2018-10-02 23:30:04.603660,2018-10-03 02:44:48.665493,70.0,46.0,37.6563,37.12429759386123,test,IND160002AAC,0.0365009439899307,0.0573637102616025,30.0,28.0,IND140301AAA,0.0018879798615481,0.0007847803247977,1.0,2.0,14.0,1.446808510638298,23,1,10,0.8186152173913044,0.08412973106117477
trip-153852304243349938,IND245101AAA,IND201007AAA,0,2018-10-02 23:30:42.433706,2018-10-03 02:50:31.760671,2018-10-03 05:38:45.179075,146.0,49.0,46.2196,44.30650776886954,test,IND245101AAA,0.001258653241032,0.0,1.0,1.0,IND201007AAA,0.0069225928256765,0.0021104788892887,7.0,4.0,,,23,1,10,0.9432571428571429,
trip-153852310483864409,IND201007AAA,IND201001AAA,0,2018-10-02 23:31:44.838881,2018-10-02 23:31:44.838881,2018-10-03 01:10:41.951421,17.0,13.0,11.6765,9.10499159946529,test,IND201007AAA,0.0069225928256765,0.0021104788892887,7.0,4.0,IND201001AAA,0.001258653241032,0.0,1.0,1.0,2.0,1.6521739130434785,23,1,10,0.8981923076923077,0.0034868781649117653
trip-153852310732570195,IND201301AAF,IND203205AAA,1,2018-10-02 23:31:47.325957,2018-10-02 23:31:47.325957,2018-10-03 01:40:19.128674,75.0,43.0,43.8271,35.866803158120405,test,IND201301AAF,0.0062932662051604,0.0007871536523929,8.0,2.0,IND203205AAA,0.000629326620516,0.0,1.0,0.0,13.0,2.1777777777777776,23,1,10,1.0192348837209302,0.001714245731877871
trip-153852310732570195,IND203131AAA,IND203135AAA,1,2018-10-02 23:31:47.325957,2018-10-03 02:49:19.665645,2018-10-03 03:56:29.827635,53.0,39.0,34.5382,31.18851170764253,test,IND203131AAA,0.001258653241032,0.0,1.0,1.0,IND203135AAA,0.0018879798615481,0.0,1.0,2.0,11.0,1.5263157894736843,23,1,10,0.8855948717948718,0.0
trip-153852310732570195,IND203135AAA,IND203396AAB,1,2018-10-02 23:31:47.325957,2018-10-03 03:56:29.827635,2018-10-03 06:07:36.691965,122.0,55.0,53.7008,47.02030522163998,test,IND203135AAA,0.0018879798615481,0.0,1.0,2.0,IND203396AAB,0.001258653241032,0.0,1.0,1.0,9.0,1.5517241379310345,23,1,10,0.9763781818181818,0.0
trip-153852310732570195,IND203390AAA,IND201301AAF,1,2018-10-02 23:31:47.325957,2018-10-03 07:16:46.918544,2018-10-03 15:53:33.843232,249.0,96.0,103.2609,91.42618489578447,test,IND203390AAA,0.0018879798615481,0.0,2.0,1.0,IND201301AAF,0.0062932662051604,0.0007871536523929,8.0,2.0,14.0,2.5729166666666665,23,1,10,1.0756343750000001,0.0020252807514692323
trip-153852310732570195,IND203396AAB,IND203390AAA,1,2018-10-02 23:31:47.325957,2018-10-03 06:07:36.691965,2018-10-03 07:16:46.918544,51.0,39.0,31.8003,26.500910020646604,test,IND203396AAB,0.001258653241032,0.0,1.0,1.0,IND203390AAA,0.0018879798615481,0.0,2.0,1.0,11.0,1.358974358974359,23,1,10,0.8153923076923076,0.0
trip-153852311343024346,IND140901AAA,IND160055AAA,0,2018-10-02 23:31:53.430504,2018-10-03 02:07:57.235844,2018-10-03 03:30:51.449839,23.0,14.0,13.3784,11.172925914864866,test,IND140901AAA,0.0025173064820641,0.003205289672544,2.0,2.0,IND160055AAA,0.0018879798615481,0.0,2.0,1.0,13.0,1.8571428571428568,23,1,10,0.9555999999999999,0.005952680820438856
trip-153852311343024346,IND160002AAC,IND140901AAA,0,2018-10-02 23:31:53.430504,2018-10-02 23:31:53.430504,2018-10-03 02:07:57.235844,61.0,47.0,57.1537,41.6099641637765,test,IND160002AAC,0.0365009439899307,0.0573637102616025,30.0,28.0,IND140901AAA,0.0025173064820641,0.003205289672544,2.0,2.0,15.0,1.6595744680851063,23,1,10,1.216036170212766,0.10051876584815803
trip-153852311343024346,IND160055AAA,IND160002AAC,0,2018-10-02 23:31:53.430504,2018-10-03 03:30:51.449839,2018-10-03 05:14:04.720327,44.0,40.0,32.7515,31.028011261651347,test,IND160055AAA,0.0018879798615481,0.0,2.0,1.0,IND160002AAC,0.0365009439899307,0.0573637102616025,30.0,28.0,14.0,1.3658536585365857,23,1,10,0.8187875,0.07835043352804245
trip-153852324504748778,IND122001AAD,IND122050AAA,0,2018-10-02 23:34:05.047710,2018-10-03 00:42:54.020343,2018-10-03 01:55:36.215055,33.0,17.0,12.2889,9.444839004637112,test,IND122001AAD,0.001258653241032,0.0003935768261964,1.0,1.0,IND122050AAA,0.000629326620516,0.0,1.0,0.0,8.0,2.175,23,1,10,0.7228764705882353,0.00085602959697717
trip-153852329387083592,IND560043AAC,IND560064AAA,0,2018-10-02 23:34:53.871083,2018-10-02 23:34:53.871083,2018-10-03 01:06:21.524459,23.0,17.0,12.8414,9.85751866799807,test,IND560043AAC,0.0044052863436123,0.0003935768261964,4.0,3.0,IND560064AAA,0.000629326620516,0.0,1.0,0.0,27.0,1.6111111111111112,23,1,10,0.7553764705882353,0.0006340959977608667
trip-153852329387083592,IND560064AAD,IND560043AAC,0,2018-10-02 23:34:53.871083,2018-10-03 01:37:53.201151,2018-10-03 04:16:15.008166,35.0,13.0,12.839,11.080636981147622,test,IND560064AAD,0.000629326620516,0.0,0.0,1.0,IND560043AAC,0.0044052863436123,0.0003935768261964,4.0,3.0,28.0,2.566666666666667,23,1,10,0.9876153846153847,0.0010101805205707602
